Silent date topic max mean median min stdv sum rt st
1 20160810 MB381 14.42 7.65 5.69 2.37 2.93 21483.08 10 18
1 20160810 MB381 14.42 7.65 5.69 2.37 2.93 21483.08 10 18
1 20160810 MB381 14.42 7.65 5.69 2.37 2.93 21483.08 10 18
1 20160811 MB381 13.99 7.31 5.39 3.93 2.76 19830.88 10 18
1 20160811 MB381 13.99 7.31 5.39 3.93 2.76 19830.88 10 18
1 20160811 MB381 13.99 7.31 5.39 3.93 2.76 19830.88 10 18
1 20160802 MB382 11.92 5.98 5.78 3.33 1.0 37108.78 10 14
1 20160802 MB382 11.92 5.98 5.78 3.33 1.0 37108.78 10 14
1 20160802 MB382 11.92 5.98 5.78 3.33 1.0 37108.78 10 14
0 20160803 MB382 12.6 5.9 5.64 4.1 0.99 31834.36 10 14
0 20160803 MB382 12.6 5.9 5.64 4.1 0.99 31834.36 10 14
0 20160803 MB382 12.6 5.9 5.64 4.1 0.99 31834.36 10 14
1 20160804 MB382 12.12 5.86 5.65 3.24 1.01 34915.96 10 14
1 20160804 MB382 12.12 5.86 5.65 3.24 1.01 34915.96 10 14
1 20160804 MB382 12.12 5.86 5.65 3.24 1.01 34915.96 10 14
1 20160805 MB382 13.99 5.93 5.65 4.05 1.01 28733.25 10 14
1 20160805 MB382 13.99 5.93 5.65 4.05 1.01 28733.25 10 14
1 20160805 MB382 13.99 5.93 5.65 4.05 1.01 28733.25 10 14
1 20160806 MB382 11.88 6.14 5.96 2.44 1.03 29550.72 10 14
1 20160806 MB382 11.88 6.14 5.96 2.44 1.03 29550.72 10 14
1 20160806 MB382 11.88 6.14 5.96 2.44 1.03 29550.72 10 14
1 20160807 MB382 13.0 5.94 5.68 4.05 1.0 25773.47 10 14
1 20160807 MB382 13.0 5.94 5.68 4.05 1.0 25773.47 10 14
1 20160807 MB382 13.0 5.94 5.68 4.05 1.0 25773.47 10 14
1 20160808 MB382 12.72 6.47 6.33 2.65 1.05 20001.5 10 14
1 20160808 MB382 12.72 6.47 6.33 2.65 1.05 20001.5 10 14
1 20160808 MB382 12.72 6.47 6.33 2.65 1.05 20001.5 10 14
1 20160809 MB382 11.63 5.88 5.68 4.07 0.98 28710.93 10 14
1 20160809 MB382 11.63 5.88 5.68 4.07 0.98 28710.93 10 14
1 20160809 MB382 11.63 5.88 5.68 4.07 0.98 28710.93 10 14
1 20160810 MB382 14.47 6.2 5.98 2.49 1.02 32097.49 10 14
1 20160810 MB382 14.47 6.2 5.98 2.49 1.02 32097.49 10 14
1 20160810 MB382 14.47 6.2 5.98 2.49 1.02 32097.49 10 14
0 20160811 MB382 13.94 5.92 5.6 4.06 0.98 29903.42 10 14
0 20160811 MB382 13.94 5.92 5.6 4.06 0.98 29903.42 10 14
0 20160811 MB382 13.94 5.92 5.6 4.06 0.98 29903.42 10 14
1 20160802 MB391 13.86 7.99 7.38 5.4 1.6 4113.66 10 12
1 20160802 MB391 13.86 7.99 7.38 5.4 1.6 4113.66 10 12
1 20160802 MB391 13.86 7.99 7.38 5.4 1.6 4113.66 10 12
1 20160803 MB391 11.41 7.67 7.14 5.21 1.37 3843.39 10 12
1 20160803 MB391 11.41 7.67 7.14 5.21 1.37 3843.39 10 12
1 20160803 MB391 11.41 7.67 7.14 5.21 1.37 3843.39 10 12
1 20160804 MB391 18.6 7.91 7.3 5.33 1.59 3205.3 10 12
1 20160804 MB391 18.6 7.91 7.3 5.33 1.59 3205.3 10 12
1 20160804 MB391 18.6 7.91 7.3 5.33 1.59 3205.3 10 12
1 20160805 MB391 15.12 7.83 7.09 5.17 1.42 3476.08 10 12
1 20160805 MB391 15.12 7.83 7.09 5.17 1.42 3476.08 10 12
1 20160805 MB391 15.12 7.83 7.09 5.17 1.42 3476.08 10 12
1 20160806 MB391 18.52 7.95 7.29 5.34 1.6 3665.62 10 12
1 20160806 MB391 18.52 7.95 7.29 5.34 1.6 3665.62 10 12
1 20160806 MB391 18.52 7.95 7.29 5.34 1.6 3665.62 10 12
1 20160807 MB391 11.0 7.21 7.04 5.12 1.11 3548.8 10 12
1 20160807 MB391 11.0 7.21 7.04 5.12 1.11 3548.8 10 12
1 20160807 MB391 11.0 7.21 7.04 5.12 1.11 3548.8 10 12
1 20160808 MB391 12.2 7.83 7.58 5.58 1.33 2952.07 10 12
1 20160808 MB391 12.2 7.83 7.58 5.58 1.33 2952.07 10 12
1 20160808 MB391 12.2 7.83 7.58 5.58 1.33 2952.07 10 12
1 20160809 MB391 18.43 7.72 7.02 5.12 1.43 3605.5 10 12
1 20160809 MB391 18.43 7.72 7.02 5.12 1.43 3605.5 10 12
1 20160809 MB391 18.43 7.72 7.02 5.12 1.43 3605.5 10 12
1 20160810 MB391 12.01 8.35 8.24 4.37 1.47 3809.12 10 12
1 20160810 MB391 12.01 8.35 8.24 4.37 1.47 3809.12 10 12
1 20160810 MB391 12.01 8.35 8.24 4.37 1.47 3809.12 10 12
1 20160811 MB391 12.67 7.98 7.2 5.25 1.45 3445.73 10 12
1 20160811 MB391 12.67 7.98 7.2 5.25 1.45 3445.73 10 12
1 20160811 MB391 12.67 7.98 7.2 5.25 1.45 3445.73 10 12
1 20160802 MB392 23.55 10.32 9.92 2.5 3.19 83308.64 10 12
1 20160802 MB392 23.55 10.32 9.92 2.5 3.19 83308.64 10 12
1 20160802 MB392 23.55 10.32 9.92 2.5 3.19 83308.64 10 12
1 20160803 MB392 21.32 8.83 9.07 4.21 2.86 50592.55 10 12
1 20160803 MB392 21.32 8.83 9.07 4.21 2.86 50592.55 10 12
1 20160803 MB392 21.32 8.83 9.07 4.21 2.86 50592.55 10 12
1 20160804 MB392 21.53 8.89 9.24 2.71 2.96 46705.52 10 12
1 20160804 MB392 21.53 8.89 9.24 2.71 2.96 46705.52 10 12
1 20160804 MB392 21.53 8.89 9.24 2.71 2.96 46705.52 10 12
1 20160805 MB392 20.98 8.94 9.04 4.21 2.89 44526.18 10 12
1 20160805 MB392 20.98 8.94 9.04 4.21 2.89 44526.18 10 12
1 20160805 MB392 20.98 8.94 9.04 4.21 2.89 44526.18 10 12
1 20160806 MB392 25.62 9.84 9.57 2.96 3.09 42788.21 10 12
1 20160806 MB392 25.62 9.84 9.57 2.96 3.09 42788.21 10 12
1 20160806 MB392 25.62 9.84 9.57 2.96 3.09 42788.21 10 12
1 20160807 MB392 22.51 9.14 9.05 4.02 2.95 38137.11 10 12
1 20160807 MB392 22.51 9.14 9.05 4.02 2.95 38137.11 10 12
1 20160807 MB392 22.51 9.14 9.05 4.02 2.95 38137.11 10 12
1 20160808 MB392 27.46 9.6 10.08 2.58 3.49 31426.46 10 12
1 20160808 MB392 27.46 9.6 10.08 2.58 3.49 31426.46 10 12
1 20160808 MB392 27.46 9.6 10.08 2.58 3.49 31426.46 10 12
1 20160809 MB392 23.72 8.8 9.06 4.11 3.04 47054.08 10 12
1 20160809 MB392 23.72 8.8 9.06 4.11 3.04 47054.08 10 12
1 20160809 MB392 23.72 8.8 9.06 4.11 3.04 47054.08 10 12
1 20160810 MB392 28.57 9.34 9.39 2.01 3.07 54324.69 10 12
1 20160810 MB392 28.57 9.34 9.39 2.01 3.07 54324.69 10 12
1 20160810 MB392 28.57 9.34 9.39 2.01 3.07 54324.69 10 12
1 20160811 MB392 22.26 8.89 9.0 4.17 3.01 48489.41 10 12
1 20160811 MB392 22.26 8.89 9.0 4.17 3.01 48489.41 10 12
1 20160811 MB392 22.26 8.89 9.0 4.17 3.01 48489.41 10 12
1 20160802 MB409 15.81 6.38 6.3 3.63 1.1 16160.15 8 15
1 20160802 MB409 15.81 6.38 6.3 3.63 1.1 16160.15 8 15
1 20160802 MB409 15.81 6.38 6.3 3.63 1.1 16160.15 8 15
1 20160803 MB409 18.62 6.06 5.86 4.28 1.08 16284.94 8 15
1 20160803 MB409 18.62 6.06 5.86 4.28 1.08 16284.94 8 15
1 20160803 MB409 18.62 6.06 5.86 4.28 1.08 16284.94 8 15
1 20160804 MB409 15.64 6.33 6.18 4.51 1.03 13366.81 8 15
1 20160804 MB409 15.64 6.33 6.18 4.51 1.03 13366.81 8 15
1 20160804 MB409 15.64 6.33 6.18 4.51 1.03 13366.81 8 15
1 20160805 MB409 15.47 6.14 6.02 4.38 1.03 13448.44 8 15
1 20160805 MB409 15.47 6.14 6.02 4.38 1.03 13448.44 8 15
1 20160805 MB409 15.47 6.14 6.02 4.38 1.03 13448.44 8 15
0 20160806 MB409 14.16 6.71 6.33 2.13 1.25 12442.34 8 15
0 20160806 MB409 14.16 6.71 6.33 2.13 1.25 12442.34 8 15
0 20160806 MB409 14.16 6.71 6.33 2.13 1.25 12442.34 8 15
1 20160807 MB409 15.84 6.34 6.1 4.44 1.09 10400.92 8 15
1 20160807 MB409 15.84 6.34 6.1 4.44 1.09 10400.92 8 15
1 20160807 MB409 15.84 6.34 6.1 4.44 1.09 10400.92 8 15
1 20160808 MB409 20.56 6.71 6.6 2.77 1.06 9506.65 8 15
1 20160808 MB409 20.56 6.71 6.6 2.77 1.06 9506.65 8 15
1 20160808 MB409 20.56 6.71 6.6 2.77 1.06 9506.65 8 15
1 20160809 MB409 19.26 6.37 6.14 4.48 1.17 12101.16 8 15
1 20160809 MB409 19.26 6.37 6.14 4.48 1.17 12101.16 8 15
1 20160809 MB409 19.26 6.37 6.14 4.48 1.17 12101.16 8 15
1 20160810 MB409 15.4 6.62 6.45 4.73 1.17 13824.29 8 15
1 20160810 MB409 15.4 6.62 6.45 4.73 1.17 13824.29 8 15
1 20160810 MB409 15.4 6.62 6.45 4.73 1.17 13824.29 8 15
1 20160811 MB409 18.51 6.27 6.14 4.48 1.19 12735.22 8 15
1 20160811 MB409 18.51 6.27 6.14 4.48 1.19 12735.22 8 15
1 20160811 MB409 18.51 6.27 6.14 4.48 1.19 12735.22 8 15
0 20160802 MB410 13.82 5.7 5.51 2.03 1.31 45199.77 10 18
0 20160802 MB410 13.82 5.7 5.51 2.03 1.31 45199.77 10 18
0 20160802 MB410 13.82 5.7 5.51 2.03 1.31 45199.77 10 18
0 20160803 MB410 15.1 5.53 4.74 2.72 1.28 37885.87 10 18
0 20160803 MB410 15.1 5.53 4.74 2.72 1.28 37885.87 10 18
0 20160803 MB410 15.1 5.53 4.74 2.72 1.28 37885.87 10 18
0 20160804 MB410 15.17 5.52 4.75 2.73 1.27 37348.39 10 18
0 20160804 MB410 15.17 5.52 4.75 2.73 1.27 37348.39 10 18
0 20160804 MB410 15.17 5.52 4.75 2.73 1.27 37348.39 10 18
0 20160805 MB410 14.98 5.26 4.49 3.27 1.27 41497.21 10 18
0 20160805 MB410 14.98 5.26 4.49 3.27 1.27 41497.21 10 18
0 20160805 MB410 14.98 5.26 4.49 3.27 1.27 41497.21 10 18
1 20160806 MB410 14.66 5.42 4.71 1.96 1.29 41479.4 10 18
1 20160806 MB410 14.66 5.42 4.71 1.96 1.29 41479.4 10 18
1 20160806 MB410 14.66 5.42 4.71 1.96 1.29 41479.4 10 18
0 20160807 MB410 13.85 5.35 4.59 1.88 1.28 33382.51 10 18
0 20160807 MB410 13.85 5.35 4.59 1.88 1.28 33382.51 10 18
0 20160807 MB410 13.85 5.35 4.59 1.88 1.28 33382.51 10 18
0 20160808 MB410 14.08 5.74 4.97 1.3 1.3 30415.52 10 18
0 20160808 MB410 14.08 5.74 4.97 1.3 1.3 30415.52 10 18
0 20160808 MB410 14.08 5.74 4.97 1.3 1.3 30415.52 10 18
1 20160809 MB410 21.03 5.49 4.74 3.45 1.29 35960.39 10 18
1 20160809 MB410 21.03 5.49 4.74 3.45 1.29 35960.39 10 18
1 20160809 MB410 21.03 5.49 4.74 3.45 1.29 35960.39 10 18
1 20160810 MB410 13.78 5.71 4.94 1.28 1.3 40290.8 10 18
1 20160810 MB410 13.78 5.71 4.94 1.28 1.3 40290.8 10 18
1 20160810 MB410 13.78 5.71 4.94 1.28 1.3 40290.8 10 18
0 20160811 MB410 17.03 5.47 4.69 2.57 1.32 37169.69 10 18
0 20160811 MB410 17.03 5.47 4.69 2.57 1.32 37169.69 10 18
0 20160811 MB410 17.03 5.47 4.69 2.57 1.32 37169.69 10 18
1 20160802 MB414 20.4 5.58 5.38 2.23 1.01 39166.94 10 12
1 20160802 MB414 20.4 5.58 5.38 2.23 1.01 39166.94 10 12
1 20160802 MB414 20.4 5.58 5.38 2.23 1.01 39166.94 10 12
1 20160803 MB414 18.6 5.27 5.11 3.73 0.95 37696.09 10 12
1 20160803 MB414 18.6 5.27 5.11 3.73 0.95 37696.09 10 12
1 20160803 MB414 18.6 5.27 5.11 3.73 0.95 37696.09 10 12
1 20160804 MB414 18.97 5.35 5.18 2.14 1.03 35120.23 10 12
1 20160804 MB414 18.97 5.35 5.18 2.14 1.03 35120.23 10 12
1 20160804 MB414 18.97 5.35 5.18 2.14 1.03 35120.23 10 12
1 20160805 MB414 19.04 5.23 5.03 3.67 0.97 34010.24 10 12
1 20160805 MB414 19.04 5.23 5.03 3.67 0.97 34010.24 10 12
1 20160805 MB414 19.04 5.23 5.03 3.67 0.97 34010.24 10 12
1 20160806 MB414 13.3 5.54 5.33 3.9 0.97 35169.5 10 12
1 20160806 MB414 13.3 5.54 5.33 3.9 0.97 35169.5 10 12
1 20160806 MB414 13.3 5.54 5.33 3.9 0.97 35169.5 10 12
1 20160807 MB414 16.23 5.16 4.96 3.61 0.93 31592.92 10 12
1 20160807 MB414 16.23 5.16 4.96 3.61 0.93 31592.92 10 12
1 20160807 MB414 16.23 5.16 4.96 3.61 0.93 31592.92 10 12
1 20160808 MB414 16.57 5.73 5.48 2.36 1.0 26922.84 10 12
1 20160808 MB414 16.57 5.73 5.48 2.36 1.0 26922.84 10 12
1 20160808 MB414 16.57 5.73 5.48 2.36 1.0 26922.84 10 12
1 20160809 MB414 19.72 5.23 5.05 3.68 0.97 35677.62 10 12
1 20160809 MB414 19.72 5.23 5.05 3.68 0.97 35677.62 10 12
1 20160809 MB414 19.72 5.23 5.05 3.68 0.97 35677.62 10 12
1 20160810 MB414 17.3 5.47 5.3 1.81 0.96 39613.0 10 12
1 20160810 MB414 17.3 5.47 5.3 1.81 0.96 39613.0 10 12
1 20160810 MB414 17.3 5.47 5.3 1.81 0.96 39613.0 10 12
1 20160811 MB414 16.67 5.28 5.09 3.71 0.96 34174.59 10 12
1 20160811 MB414 16.67 5.28 5.09 3.71 0.96 34174.59 10 12
1 20160811 MB414 16.67 5.28 5.09 3.71 0.96 34174.59 10 12
0 20160802 MB419 19.48 6.03 5.61 1.88 1.14 37158.4 10 20
0 20160802 MB419 19.48 6.03 5.61 1.88 1.14 37158.4 10 20
0 20160802 MB419 19.48 6.03 5.61 1.88 1.14 37158.4 10 20
0 20160803 MB419 16.6 6.18 5.64 3.23 1.11 28923.48 10 20
0 20160803 MB419 16.6 6.18 5.64 3.23 1.11 28923.48 10 20
0 20160803 MB419 16.6 6.18 5.64 3.23 1.11 28923.48 10 20
0 20160804 MB419 15.89 6.09 5.72 3.28 1.19 30104.9 10 20
0 20160804 MB419 15.89 6.09 5.72 3.28 1.19 30104.9 10 20
0 20160804 MB419 15.89 6.09 5.72 3.28 1.19 30104.9 10 20
0 20160805 MB419 14.55 5.46 5.48 3.51 1.02 43684.99 10 20
0 20160805 MB419 14.55 5.46 5.48 3.51 1.02 43684.99 10 20
0 20160805 MB419 14.55 5.46 5.48 3.51 1.02 43684.99 10 20
0 20160806 MB419 17.08 5.97 5.77 2.15 1.18 37549.98 10 20
0 20160806 MB419 17.08 5.97 5.77 2.15 1.18 37549.98 10 20
0 20160806 MB419 17.08 5.97 5.77 2.15 1.18 37549.98 10 20
0 20160807 MB419 14.46 5.78 5.46 3.73 1.04 33010.96 10 20
0 20160807 MB419 14.46 5.78 5.46 3.73 1.04 33010.96 10 20
0 20160807 MB419 14.46 5.78 5.46 3.73 1.04 33010.96 10 20
0 20160808 MB419 15.47 6.23 5.82 1.97 1.12 26597.46 10 20
0 20160808 MB419 15.47 6.23 5.82 1.97 1.12 26597.46 10 20
0 20160808 MB419 15.47 6.23 5.82 1.97 1.12 26597.46 10 20
0 20160809 MB419 14.64 5.67 5.48 3.69 1.04 38217.62 10 20
0 20160809 MB419 14.64 5.67 5.48 3.69 1.04 38217.62 10 20
0 20160809 MB419 14.64 5.67 5.48 3.69 1.04 38217.62 10 20
0 20160810 MB419 15.02 6.44 5.91 1.52 1.23 30693.16 10 20
0 20160810 MB419 15.02 6.44 5.91 1.52 1.23 30693.16 10 20
0 20160810 MB419 15.02 6.44 5.91 1.52 1.23 30693.16 10 20
0 20160811 MB419 14.41 5.99 5.62 3.9 1.12 30278.57 10 20
0 20160811 MB419 14.41 5.99 5.62 3.9 1.12 30278.57 10 20
0 20160811 MB419 14.41 5.99 5.62 3.9 1.12 30278.57 10 20
1 20160802 MB420 18.2 3.72 3.38 1.95 1.08 145964.83 8 13
1 20160802 MB420 18.2 3.72 3.38 1.95 1.08 145964.83 8 13
1 20160802 MB420 18.2 3.72 3.38 1.95 1.08 145964.83 8 13
1 20160803 MB420 18.07 3.55 3.2 1.84 1.03 128886.07 8 13
1 20160803 MB420 18.07 3.55 3.2 1.84 1.03 128886.07 8 13
1 20160803 MB420 18.07 3.55 3.2 1.84 1.03 128886.07 8 13
1 20160804 MB420 21.21 3.6 3.24 1.86 1.05 122722.69 8 13
1 20160804 MB420 21.21 3.6 3.24 1.86 1.05 122722.69 8 13
1 20160804 MB420 21.21 3.6 3.24 1.86 1.05 122722.69 8 13
1 20160805 MB420 19.97 3.54 3.2 1.83 1.07 113083.86 8 13
1 20160805 MB420 19.97 3.54 3.2 1.83 1.07 113083.86 8 13
1 20160805 MB420 19.97 3.54 3.2 1.83 1.07 113083.86 8 13
1 20160806 MB420 14.79 3.85 3.47 1.44 1.08 113050.49 8 13
1 20160806 MB420 14.79 3.85 3.47 1.44 1.08 113050.49 8 13
1 20160806 MB420 14.79 3.85 3.47 1.44 1.08 113050.49 8 13
1 20160807 MB420 18.37 3.56 3.2 1.83 1.07 102264.35 8 13
1 20160807 MB420 18.37 3.56 3.2 1.83 1.07 102264.35 8 13
1 20160807 MB420 18.37 3.56 3.2 1.83 1.07 102264.35 8 13
1 20160808 MB420 22.47 4.06 3.69 1.55 1.16 82264.83 8 13
1 20160808 MB420 22.47 4.06 3.69 1.55 1.16 82264.83 8 13
1 20160808 MB420 22.47 4.06 3.69 1.55 1.16 82264.83 8 13
1 20160809 MB420 12.65 3.57 3.22 1.85 1.05 114187.19 8 13
1 20160809 MB420 12.65 3.57 3.22 1.85 1.05 114187.19 8 13
1 20160809 MB420 12.65 3.57 3.22 1.85 1.05 114187.19 8 13
1 20160810 MB420 15.63 3.8 3.44 1.16 1.07 127730.1 8 13
1 20160810 MB420 15.63 3.8 3.44 1.16 1.07 127730.1 8 13
1 20160810 MB420 15.63 3.8 3.44 1.16 1.07 127730.1 8 13
1 20160811 MB420 15.73 3.51 3.18 1.82 1.04 116913.27 8 13
1 20160811 MB420 15.73 3.51 3.18 1.82 1.04 116913.27 8 13
1 20160811 MB420 15.73 3.51 3.18 1.82 1.04 116913.27 8 13
0 20160802 MB425 17.07 7.96 7.73 5.66 1.48 2125.56 10 19
0 20160802 MB425 17.07 7.96 7.73 5.66 1.48 2125.56 10 19
0 20160802 MB425 17.07 7.96 7.73 5.66 1.48 2125.56 10 19
1 20160803 MB425 13.77 7.77 7.51 5.48 1.36 1964.85 10 19
1 20160803 MB425 13.77 7.77 7.51 5.48 1.36 1964.85 10 19
1 20160803 MB425 13.77 7.77 7.51 5.48 1.36 1964.85 10 19
1 20160804 MB425 14.42 7.67 7.43 5.42 1.57 2085.19 10 19
1 20160804 MB425 14.42 7.67 7.43 5.42 1.57 2085.19 10 19
1 20160804 MB425 14.42 7.67 7.43 5.42 1.57 2085.19 10 19
0 20160805 MB425 13.93 7.51 7.31 5.32 1.33 2018.96 10 19
0 20160805 MB425 13.93 7.51 7.31 5.32 1.33 2018.96 10 19
0 20160805 MB425 13.93 7.51 7.31 5.32 1.33 2018.96 10 19
0 20160806 MB425 15.49 8.06 7.67 3.19 1.51 1925.7 10 19
0 20160806 MB425 15.49 8.06 7.67 3.19 1.51 1925.7 10 19
0 20160806 MB425 15.49 8.06 7.67 3.19 1.51 1925.7 10 19
1 20160807 MB425 13.67 7.68 7.22 5.25 1.54 2027.76 10 19
1 20160807 MB425 13.67 7.68 7.22 5.25 1.54 2027.76 10 19
1 20160807 MB425 13.67 7.68 7.22 5.25 1.54 2027.76 10 19
0 20160808 MB425 18.26 8.31 7.95 5.85 1.6 1380.14 10 19
0 20160808 MB425 18.26 8.31 7.95 5.85 1.6 1380.14 10 19
0 20160808 MB425 18.26 8.31 7.95 5.85 1.6 1380.14 10 19
0 20160809 MB425 14.11 7.41 7.27 5.3 1.33 2148.31 10 19
0 20160809 MB425 14.11 7.41 7.27 5.3 1.33 2148.31 10 19
0 20160809 MB425 14.11 7.41 7.27 5.3 1.33 2148.31 10 19
1 20160810 MB425 14.9 7.83 7.63 4.42 1.44 2261.72 10 19
1 20160810 MB425 14.9 7.83 7.63 4.42 1.44 2261.72 10 19
1 20160810 MB425 14.9 7.83 7.63 4.42 1.44 2261.72 10 19
0 20160811 MB425 13.98 7.83 7.5 5.47 1.41 1769.35 10 19
0 20160811 MB425 13.98 7.83 7.5 5.47 1.41 1769.35 10 19
0 20160811 MB425 13.98 7.83 7.5 5.47 1.41 1769.35 10 19
0 20160802 MB431 18.91 6.26 5.7 4.17 1.32 23854.13 10 20
0 20160802 MB431 18.91 6.26 5.7 4.17 1.32 23854.13 10 20
0 20160802 MB431 18.91 6.26 5.7 4.17 1.32 23854.13 10 20
1 20160803 MB431 29.81 6.19 5.59 4.08 1.38 19950.58 10 20
1 20160803 MB431 29.81 6.19 5.59 4.08 1.38 19950.58 10 20
1 20160803 MB431 29.81 6.19 5.59 4.08 1.38 19950.58 10 20
1 20160804 MB431 13.08 6.23 5.63 4.11 1.25 19774.65 10 20
1 20160804 MB431 13.08 6.23 5.63 4.11 1.25 19774.65 10 20
1 20160804 MB431 13.08 6.23 5.63 4.11 1.25 19774.65 10 20
1 20160805 MB431 25.25 6.31 5.63 4.1 1.47 18027.1 10 20
1 20160805 MB431 25.25 6.31 5.63 4.1 1.47 18027.1 10 20
1 20160805 MB431 25.25 6.31 5.63 4.1 1.47 18027.1 10 20
0 20160806 MB431 26.3 6.88 6.21 3.82 1.44 15491.31 10 20
0 20160806 MB431 26.3 6.88 6.21 3.82 1.44 15491.31 10 20
0 20160806 MB431 26.3 6.88 6.21 3.82 1.44 15491.31 10 20
1 20160807 MB431 25.2 6.42 5.83 4.25 1.35 15310.15 10 20
1 20160807 MB431 25.2 6.42 5.83 4.25 1.35 15310.15 10 20
1 20160807 MB431 25.2 6.42 5.83 4.25 1.35 15310.15 10 20
0 20160808 MB431 19.43 6.88 6.31 2.13 1.43 11137.65 10 20
0 20160808 MB431 19.43 6.88 6.31 2.13 1.43 11137.65 10 20
0 20160808 MB431 19.43 6.88 6.31 2.13 1.43 11137.65 10 20
1 20160809 MB431 25.51 6.13 5.54 4.04 1.4 18204.56 10 20
1 20160809 MB431 25.51 6.13 5.54 4.04 1.4 18204.56 10 20
1 20160809 MB431 25.51 6.13 5.54 4.04 1.4 18204.56 10 20
1 20160810 MB431 23.37 6.55 5.97 2.49 1.36 18995.82 10 20
1 20160810 MB431 23.37 6.55 5.97 2.49 1.36 18995.82 10 20
1 20160810 MB431 23.37 6.55 5.97 2.49 1.36 18995.82 10 20
0 20160811 MB431 15.0 6.05 5.5 4.01 1.28 18996.0 10 20
0 20160811 MB431 15.0 6.05 5.5 4.01 1.28 18996.0 10 20
0 20160811 MB431 15.0 6.05 5.5 4.01 1.28 18996.0 10 20
1 20160802 MB436 16.83 6.16 5.85 2.78 1.1 25858.72 10 16
1 20160802 MB436 16.83 6.16 5.85 2.78 1.1 25858.72 10 16
1 20160802 MB436 16.83 6.16 5.85 2.78 1.1 25858.72 10 16
1 20160803 MB436 14.59 5.88 5.39 3.72 1.05 23467.32 10 16
1 20160803 MB436 14.59 5.88 5.39 3.72 1.05 23467.32 10 16
1 20160803 MB436 14.59 5.88 5.39 3.72 1.05 23467.32 10 16
1 20160804 MB436 13.17 5.92 5.45 3.98 1.02 22216.43 10 16
1 20160804 MB436 13.17 5.92 5.45 3.98 1.02 22216.43 10 16
1 20160804 MB436 13.17 5.92 5.45 3.98 1.02 22216.43 10 16
1 20160805 MB436 14.39 5.79 5.38 3.08 1.02 21241.28 10 16
1 20160805 MB436 14.39 5.79 5.38 3.08 1.02 21241.28 10 16
1 20160805 MB436 14.39 5.79 5.38 3.08 1.02 21241.28 10 16
1 20160806 MB436 18.35 6.32 5.82 4.26 1.16 18370.99 10 16
1 20160806 MB436 18.35 6.32 5.82 4.26 1.16 18370.99 10 16
1 20160806 MB436 18.35 6.32 5.82 4.26 1.16 18370.99 10 16
1 20160807 MB436 16.25 6.03 5.6 3.99 1.28 17920.5 10 16
1 20160807 MB436 16.25 6.03 5.6 3.99 1.28 17920.5 10 16
1 20160807 MB436 16.25 6.03 5.6 3.99 1.28 17920.5 10 16
1 20160808 MB436 15.9 6.5 6.04 2.53 1.2 13127.81 10 16
1 20160808 MB436 15.9 6.5 6.04 2.53 1.2 13127.81 10 16
1 20160808 MB436 15.9 6.5 6.04 2.53 1.2 13127.81 10 16
1 20160809 MB436 15.68 5.86 5.43 3.96 1.06 21366.88 10 16
1 20160809 MB436 15.68 5.86 5.43 3.96 1.06 21366.88 10 16
1 20160809 MB436 15.68 5.86 5.43 3.96 1.06 21366.88 10 16
1 20160810 MB436 16.79 6.28 5.79 2.36 1.21 21211.97 10 16
1 20160810 MB436 16.79 6.28 5.79 2.36 1.21 21211.97 10 16
1 20160810 MB436 16.79 6.28 5.79 2.36 1.21 21211.97 10 16
1 20160811 MB436 15.57 5.87 5.61 3.89 1.05 23089.14 10 16
1 20160811 MB436 15.57 5.87 5.61 3.89 1.05 23089.14 10 16
1 20160811 MB436 15.57 5.87 5.61 3.89 1.05 23089.14 10 16
0 20160802 MB438 17.51 6.31 5.95 1.49 1.23 39291.26 10 22
0 20160802 MB438 17.51 6.31 5.95 1.49 1.23 39291.26 10 22
0 20160802 MB438 17.51 6.31 5.95 1.49 1.23 39291.26 10 22
0 20160803 MB438 18.05 6.25 5.85 1.94 1.24 31107.46 10 22
0 20160803 MB438 18.05 6.25 5.85 1.94 1.24 31107.46 10 22
0 20160803 MB438 18.05 6.25 5.85 1.94 1.24 31107.46 10 22
0 20160804 MB438 17.62 6.16 5.81 2.39 1.18 33106.7 10 22
0 20160804 MB438 17.62 6.16 5.81 2.39 1.18 33106.7 10 22
0 20160804 MB438 17.62 6.16 5.81 2.39 1.18 33106.7 10 22
0 20160805 MB438 17.93 6.23 5.84 4.13 1.34 29200.44 10 22
0 20160805 MB438 17.93 6.23 5.84 4.13 1.34 29200.44 10 22
0 20160805 MB438 17.93 6.23 5.84 4.13 1.34 29200.44 10 22
0 20160806 MB438 21.23 6.51 6.14 2.06 1.35 26952.05 10 22
0 20160806 MB438 21.23 6.51 6.14 2.06 1.35 26952.05 10 22
0 20160806 MB438 21.23 6.51 6.14 2.06 1.35 26952.05 10 22
1 20160807 MB438 15.9 6.39 5.86 4.22 1.32 24758.4 10 22
1 20160807 MB438 15.9 6.39 5.86 4.22 1.32 24758.4 10 22
1 20160807 MB438 15.9 6.39 5.86 4.22 1.32 24758.4 10 22
0 20160808 MB438 20.21 6.82 6.33 2.14 1.48 21448.58 10 22
0 20160808 MB438 20.21 6.82 6.33 2.14 1.48 21448.58 10 22
0 20160808 MB438 20.21 6.82 6.33 2.14 1.48 21448.58 10 22
0 20160809 MB438 17.05 6.28 5.81 4.19 1.32 29095.32 10 22
